order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,cancellation_reason,refund_amount,order_date,order_hour,order_day,is_rated
63392,9993,Spice Villa,Italian,2025-04-29 02:20:04,83.0,958.0,0.0,Cash,5.0,Kolkata,Rohan,Sushi Set,Restaurant busy,0.0,2025-04-29,2,Tuesday,True
10491,1274,Sushi World,Chinese,2025-09-21 07:27:04,60.0,958.0,6.9,Upi,0.0,Bangalore,Deepak,"Pizza, Coke",Rider unavailable,514.62,2025-09-21,7,Sunday,False
94480,4330,Burger Hub,Fast Food,2025-05-03 17:10:04,60.0,958.0,0.0,Card,5.0,Hyderabad,Kiran,"Burger, Fries",Rider unavailable,0.0,2025-05-03,17,Saturday,True
10010,5896,Veggie Point,South Indian,2025-10-17 13:27:04,60.0,958.0,10.03,Wallet,5.0,Delhi,Fatima,Noodles,Rider unavailable,50.24,2025-10-17,13,Friday,True
62394,3250,Burger Hub,South Indian,2025-11-08 17:28:04,111.0,958.0,8.09,Upi,0.0,Delhi,Amit,Biryani,No cancellation,0.0,2025-11-08,17,Saturday,False
65605,1125,Burger Hub,Japanese,2025-01-31 20:07:04,60.0,958.0,0.0,Wallet,4.6,Mumbai,Amit,South Thali,No cancellation,0.0,2025-01-31,20,Friday,True
76004,1782,Sushi World,South Indian,2025-05-01 17:29:04,60.0,958.0,12.35,Net Banking,0.0,Pune,Fatima,"Burger, Fries",Rider unavailable,0.0,2025-05-01,17,Thursday,False
67053,9187,Spice Villa,Chinese,2025-06-13 04:27:04,60.0,958.0,0.0,Card,0.0,Bangalore,Harsh,"Burger, Fries",Customer Cancelled,0.0,2025-06-13,4,Friday,False
97052,2788,Veggie Point,Chinese,2024-12-06 06:34:04,60.0,958.0,26.73,Net Banking,0.0,Pune,Kiran,Biryani,Rider unavailable,0.0,2024-12-06,6,Friday,False
54583,6235,Pizza Craft,Italian,2025-06-10 03:52:04,76.0,132.27,0.0,Cash,5.0,Hyderabad,Sana,South Thali,Rider unavailable,87.78,2025-06-10,3,Tuesday,True
36513,9960,Veggie Point,Italian,2025-05-18 16:03:04,47.0,958.0,0.0,Net Banking,0.0,Bangalore,Fatima,Noodles,No cancellation,0.0,2025-05-18,16,Sunday,False
61528,2773,Pizza Craft,South Indian,2025-04-14 11:00:04,60.0,958.0,5.58,Card,3.4,Pune,Fatima,Noodles,Restaurant busy,0.0,2025-04-14,11,Monday,True
66145,8074,Café Bliss,Mexican,2025-02-21 02:45:04,60.0,958.0,0.0,Upi,2.1,Bangalore,Sana,Noodles,Customer Cancelled,0.0,2025-02-21,2,Friday,True
76841,2679,Kebab Street,Japanese,2025-08-25 21:00:04,76.0,958.0,11.52,Upi,0.0,Bangalore,Fatima,Sushi Set,Rider unavailable,0.0,2025-08-25,21,Monday,False
27867,6712,Café Bliss,North Indian,2024-12-02 02:32:04,60.0,783.45,12.35,Upi,1.9,Hyderabad,Sana,South Thali,Rider unavailable,0.0,2024-12-02,2,Monday,True
74608,2450,Noodle House,South Indian,2025-08-03 07:57:04,60.0,192.18,0.0,Upi,0.0,Kolkata,Amit,Biryani,Rider unavailable,0.0,2025-08-03,7,Sunday,False
64396,7735,Pizza Craft,Italian,2025-08-24 14:33:04,107.0,958.0,0.0,Wallet,5.0,Bangalore,Kiran,Noodles,Restaurant busy,0.0,2025-08-24,14,Sunday,True
82412,7644,Biryani Express,North Indian,2025-05-25 11:03:04,60.0,958.0,6.25,Card,5.0,Delhi,Amit,South Thali,Rider unavailable,456.93,2025-05-25,11,Sunday,True
11990,6131,Noodle House,Fast Food,2025-10-04 04:47:04,53.0,958.0,0.0,Cash,4.0,Mumbai,Amit,"Burger, Fries",No cancellation,0.0,2025-10-04,4,Saturday,True
79390,7894,Biryani Express,Japanese,2025-07-03 02:02:04,60.0,958.0,0.0,Cash,2.8,Delhi,Harsh,South Thali,Customer Cancelled,0.0,2025-07-03,2,Thursday,True
65270,1853,Spice Villa,Fast Food,2025-03-31 20:39:04,60.0,1621.8,0.0,Cash,3.2,Pune,Amit,"Pizza, Coke",No cancellation,0.0,2025-03-31,20,Monday,True
18902,5196,Burger Hub,North Indian,2025-09-27 22:57:04,60.0,1239.23,0.0,Cash,2.4,Kolkata,Fatima,"Pizza, Coke",Rider unavailable,0.0,2025-09-27,22,Saturday,True
27414,9772,Spice Villa,Fast Food,2025-07-01 00:21:04,83.0,958.0,0.0,Card,1.8,Hyderabad,Rohan,Noodles,Restaurant busy,0.0,2025-07-01,0,Tuesday,True
76355,2687,Café Bliss,South Indian,2025-06-22 08:16:04,60.0,958.0,0.0,Upi,0.0,Hyderabad,Kiran,Sushi Set,Rider unavailable,120.69,2025-06-22,8,Sunday,False
71092,6836,Biryani Express,Japanese,2025-03-18 02:34:04,60.0,958.0,0.0,Card,0.0,Hyderabad,Rohan,Biryani,Rider unavailable,319.26,2025-03-18,2,Tuesday,False
79044,5039,Kebab Street,Italian,2024-12-04 16:09:04,60.0,958.0,0.0,Net Banking,0.0,Delhi,Fatima,"Pizza, Coke",No cancellation,0.0,2024-12-04,16,Wednesday,False
94269,6066,Café Bliss,Mexican,2025-09-09 01:45:04,60.0,958.0,0.0,Cash,4.1,Mumbai,Fatima,Biryani,Restaurant busy,0.0,2025-09-09,1,Tuesday,True
48410,5045,Tandoori Nights,North Indian,2025-09-03 22:22:04,60.0,1185.56,0.0,Net Banking,0.0,Hyderabad,Amit,"Burger, Fries",Restaurant busy,0.0,2025-09-03,22,Wednesday,False
14134,2483,Kebab Street,North Indian,2025-04-15 08:41:04,60.0,958.0,34.95,Card,3.6,Kolkata,Fatima,Biryani,Restaurant busy,0.0,2025-04-15,8,Tuesday,True
23128,9182,Noodle House,Chinese,2024-12-13 17:35:04,60.0,652.94,0.0,Net Banking,1.3,Delhi,Sana,"Burger, Fries",Customer Cancelled,0.0,2024-12-13,17,Friday,True
55105,5149,Noodle House,North Indian,2025-09-11 16:35:04,60.0,1270.6,0.0,Cash,5.0,Mumbai,Harsh,"Burger, Fries",Rider unavailable,0.0,2025-09-11,16,Thursday,True
96808,9369,Veggie Point,Italian,2025-01-17 10:18:04,60.0,958.0,20.65,Cash,5.0,Bangalore,Fatima,"Pizza, Coke",Restaurant busy,0.0,2025-01-17,10,Friday,True
73518,7187,Noodle House,Chinese,2025-08-16 20:15:04,77.0,958.0,0.0,Wallet,5.0,Hyderabad,Sana,South Thali,No cancellation,0.0,2025-08-16,20,Saturday,True
31314,6547,Veggie Point,North Indian,2025-03-23 14:23:04,60.0,1026.88,1.23,Net Banking,0.0,Mumbai,Rohan,Biryani,Customer Cancelled,73.5,2025-03-23,14,Sunday,False
82428,4954,Burger Hub,Fast Food,2025-04-26 22:55:04,60.0,958.0,20.66,Cash,0.0,Pune,Fatima,South Thali,Restaurant busy,0.0,2025-04-26,22,Saturday,False
27187,6864,Pizza Craft,Italian,2025-02-04 14:37:04,60.0,958.0,37.21,Upi,3.1,Delhi,Harsh,Sushi Set,Restaurant busy,0.0,2025-02-04,14,Tuesday,True
17779,9195,Sushi World,Italian,2025-07-17 18:08:04,60.0,912.02,19.58,Cash,5.0,Kolkata,Rohan,South Thali,No cancellation,0.0,2025-07-17,18,Thursday,True
24599,2988,Burger Hub,Italian,2025-09-07 02:26:04,101.0,958.0,0.0,Card,2.1,Pune,Sana,Noodles,Customer Cancelled,98.87,2025-09-07,2,Sunday,True
72994,4657,Burger Hub,South Indian,2025-07-31 15:43:04,60.0,958.0,15.63,Cash,2.6,Pune,Amit,Noodles,Customer Cancelled,0.0,2025-07-31,15,Thursday,True
80195,9952,Café Bliss,North Indian,2025-06-15 05:02:04,60.0,308.46,24.78,Card,3.2,Pune,Sana,"Pizza, Coke",No cancellation,0.0,2025-06-15,5,Sunday,True
72377,9823,Pizza Craft,South Indian,2025-08-08 06:53:04,60.0,958.0,0.0,Cash,5.0,Mumbai,Harsh,Noodles,No cancellation,0.0,2025-08-08,6,Friday,True
48359,2878,Tandoori Nights,Chinese,2025-04-19 22:24:04,45.0,958.0,36.37,Cash,5.0,Hyderabad,Deepak,Noodles,Customer Cancelled,549.0,2025-04-19,22,Saturday,True
30071,7509,Tandoori Nights,Fast Food,2025-03-02 14:33:04,84.0,958.0,0.0,Wallet,3.5,Hyderabad,Kiran,"Pizza, Coke",Restaurant busy,0.0,2025-03-02,14,Sunday,True
52080,2508,Café Bliss,Italian,2025-03-23 07:02:04,60.0,1201.47,20.14,Cash,0.0,Mumbai,Rohan,"Pizza, Coke",Rider unavailable,0.0,2025-03-23,7,Sunday,False
95787,5298,Pizza Craft,Mexican,2025-10-10 02:56:04,60.0,958.0,0.0,Wallet,0.0,Delhi,Harsh,Noodles,Restaurant busy,0.0,2025-10-10,2,Friday,False
62045,7740,Burger Hub,South Indian,2025-05-16 15:49:04,75.0,958.0,0.0,Cash,0.0,Hyderabad,Kiran,Noodles,No cancellation,0.0,2025-05-16,15,Friday,False
11988,6157,Burger Hub,Chinese,2025-05-15 19:13:04,17.0,958.0,19.43,Wallet,0.0,Delhi,Rohan,South Thali,No cancellation,0.0,2025-05-15,19,Thursday,False
70379,7737,Kebab Street,Japanese,2025-10-11 11:36:04,60.0,958.0,8.89,Cash,2.1,Mumbai,Amit,Noodles,Rider unavailable,108.7,2025-10-11,11,Saturday,True
73228,6253,Biryani Express,Italian,2025-08-11 07:08:04,60.0,1371.16,27.84,Net Banking,5.0,Delhi,Rohan,Biryani,Customer Cancelled,0.0,2025-08-11,7,Monday,True
79039,4153,Tandoori Nights,Mexican,2025-10-29 22:58:04,60.0,1676.39,0.0,Cash,5.0,Bangalore,Fatima,"Burger, Fries",No cancellation,0.0,2025-10-29,22,Wednesday,True
25475,4608,Veggie Point,Fast Food,2025-06-27 06:42:04,60.0,958.0,31.59,Card,5.0,Mumbai,Deepak,South Thali,Rider unavailable,0.0,2025-06-27,6,Friday,True
82740,9018,Burger Hub,Italian,2025-01-26 03:32:04,60.0,958.0,0.0,Net Banking,2.4,Kolkata,Sana,South Thali,Rider unavailable,0.0,2025-01-26,3,Sunday,True
32891,5444,Café Bliss,Fast Food,2025-04-14 13:16:04,60.0,958.0,0.0,Card,1.9,Kolkata,Deepak,Biryani,Restaurant busy,0.0,2025-04-14,13,Monday,True
14660,4416,Tandoori Nights,Japanese,2025-01-15 21:11:04,60.0,958.0,14.05,Card,5.0,Kolkata,Sana,Biryani,Customer Cancelled,529.26,2025-01-15,21,Wednesday,True
58541,5796,Burger Hub,Italian,2025-05-24 16:56:04,60.0,958.0,0.0,Upi,5.0,Pune,Sana,"Burger, Fries",Rider unavailable,0.0,2025-05-24,16,Saturday,True
66644,9988,Veggie Point,Mexican,2025-10-17 13:34:04,60.0,319.64,0.0,Cash,0.0,Hyderabad,Harsh,Noodles,Restaurant busy,0.0,2025-10-17,13,Friday,False
74932,5120,Pizza Craft,Japanese,2025-10-11 18:49:04,60.0,958.0,0.0,Card,1.6,Delhi,Amit,Noodles,Customer Cancelled,0.0,2025-10-11,18,Saturday,True
53116,9655,Noodle House,Italian,2025-03-21 19:24:04,60.0,958.0,0.0,Upi,2.6,Mumbai,Rohan,Biryani,Restaurant busy,134.31,2025-03-21,19,Friday,True
57502,4163,Café Bliss,North Indian,2025-11-15 20:18:04,83.0,958.0,0.0,Cash,5.0,Pune,Sana,South Thali,Customer Cancelled,0.0,2025-11-15,20,Saturday,True
50784,3511,Spice Villa,North Indian,2025-11-06 00:33:04,60.0,958.0,0.0,Cash,5.0,Delhi,Fatima,Sushi Set,Customer Cancelled,0.0,2025-11-06,0,Thursday,True
37824,7358,Café Bliss,Japanese,2025-08-05 23:08:04,60.0,958.0,31.67,Card,5.0,Hyderabad,Amit,Noodles,Customer Cancelled,0.0,2025-08-05,23,Tuesday,True
47229,1734,Noodle House,Italian,2025-01-10 15:32:04,60.0,958.0,0.0,Cash,3.4,Delhi,Rohan,Biryani,Rider unavailable,0.0,2025-01-10,15,Friday,True
69200,2334,Noodle House,Italian,2025-01-22 19:23:04,65.0,958.0,0.0,Cash,2.6,Bangalore,Deepak,Sushi Set,Rider unavailable,0.0,2025-01-22,19,Wednesday,True
45661,4520,Café Bliss,Chinese,2025-11-16 22:46:04,60.0,958.0,0.0,Upi,5.0,Hyderabad,Amit,"Pizza, Coke",Customer Cancelled,655.17,2025-11-16,22,Sunday,True
62629,8442,Café Bliss,Japanese,2025-01-01 17:14:04,60.0,958.0,34.86,Wallet,0.0,Pune,Harsh,Sushi Set,Restaurant busy,0.0,2025-01-01,17,Wednesday,False
24322,3465,Veggie Point,Fast Food,2025-06-02 12:53:04,60.0,958.0,0.0,Upi,1.2,Pune,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-06-02,12,Monday,True
31515,7335,Café Bliss,Japanese,2025-06-11 00:24:04,60.0,958.0,0.0,Cash,0.0,Pune,Deepak,"Burger, Fries",No cancellation,0.0,2025-06-11,0,Wednesday,False
78146,8090,Burger Hub,Italian,2025-02-13 04:39:04,60.0,958.0,26.26,Upi,0.0,Kolkata,Sana,Noodles,Customer Cancelled,0.0,2025-02-13,4,Thursday,False
81748,5979,Veggie Point,North Indian,2025-02-24 18:19:04,60.0,958.0,0.0,Card,5.0,Mumbai,Deepak,"Burger, Fries",Customer Cancelled,0.0,2025-02-24,18,Monday,True
25912,3785,Burger Hub,North Indian,2025-08-13 15:11:04,28.0,958.0,0.0,Upi,4.3,Kolkata,Sana,Biryani,Restaurant busy,0.0,2025-08-13,15,Wednesday,True
14002,2700,Sushi World,North Indian,2025-08-13 16:07:04,60.0,958.0,0.0,Cash,0.0,Delhi,Deepak,Noodles,Rider unavailable,0.0,2025-08-13,16,Wednesday,False
38003,9940,Tandoori Nights,South Indian,2025-05-19 02:14:04,60.0,863.06,0.0,Upi,3.1,Pune,Rohan,"Pizza, Coke",Customer Cancelled,0.0,2025-05-19,2,Monday,True
33692,7193,Pizza Craft,North Indian,2025-11-20 14:04:04,90.0,1798.0,0.0,Net Banking,0.0,Delhi,Fatima,"Pizza, Coke",Customer Cancelled,0.0,2025-11-20,14,Thursday,False
84554,8783,Biryani Express,Italian,2025-02-25 21:24:04,60.0,1662.69,0.0,Upi,0.0,Hyderabad,Kiran,"Pizza, Coke",Restaurant busy,0.0,2025-02-25,21,Tuesday,False
60372,3523,Spice Villa,Fast Food,2025-11-18 03:14:04,60.0,474.02,0.94,Wallet,4.3,Hyderabad,Kiran,"Pizza, Coke",Customer Cancelled,65.61,2025-11-18,3,Tuesday,True
50278,1846,Veggie Point,Mexican,2025-03-18 06:26:04,102.0,958.0,22.46,Cash,0.0,Pune,Sana,Sushi Set,No cancellation,0.0,2025-03-18,6,Tuesday,False
29733,9803,Burger Hub,Japanese,2025-11-05 22:47:04,60.0,958.0,17.12,Wallet,0.0,Mumbai,Deepak,Sushi Set,Customer Cancelled,691.72,2025-11-05,22,Wednesday,False
25238,9208,Burger Hub,Japanese,2025-06-16 01:59:04,23.0,958.0,0.0,Upi,0.0,Delhi,Rohan,Noodles,Rider unavailable,0.0,2025-06-16,1,Monday,False
57959,2028,Sushi World,Mexican,2025-06-09 14:26:04,60.0,958.0,0.89,Upi,5.0,Hyderabad,Rohan,"Burger, Fries",Customer Cancelled,0.0,2025-06-09,14,Monday,True
83029,1152,Veggie Point,Chinese,2024-12-02 16:22:04,60.0,588.13,3.72,Card,3.5,Delhi,Fatima,South Thali,Customer Cancelled,465.37,2024-12-02,16,Monday,True
84257,5541,Burger Hub,Fast Food,2025-01-31 08:40:04,83.0,958.0,16.32,Wallet,0.0,Kolkata,Rohan,"Pizza, Coke",Restaurant busy,0.0,2025-01-31,8,Friday,False
65338,7023,Burger Hub,North Indian,2025-08-27 05:27:04,58.0,868.4,3.51,Upi,4.1,Bangalore,Rohan,"Burger, Fries",Customer Cancelled,0.0,2025-08-27,5,Wednesday,True
68265,8944,Spice Villa,Chinese,2025-01-24 04:18:04,60.0,958.0,0.0,Cash,5.0,Hyderabad,Fatima,Sushi Set,Rider unavailable,0.0,2025-01-24,4,Friday,True
44265,2230,Spice Villa,North Indian,2025-03-07 11:23:04,60.0,958.0,0.0,Upi,0.0,Mumbai,Amit,Biryani,Rider unavailable,0.0,2025-03-07,11,Friday,False
92055,4074,Veggie Point,Chinese,2025-10-29 19:32:04,60.0,1720.0,5.17,Upi,3.8,Hyderabad,Rohan,Biryani,No cancellation,0.0,2025-10-29,19,Wednesday,True
91341,5910,Biryani Express,Italian,2025-11-17 12:42:04,60.0,442.46,0.0,Cash,0.0,Kolkata,Deepak,Biryani,Rider unavailable,377.7,2025-11-17,12,Monday,False
94008,1586,Spice Villa,Fast Food,2025-11-18 14:00:04,61.0,600.41,0.0,Upi,5.0,Delhi,Fatima,South Thali,Customer Cancelled,0.0,2025-11-18,14,Tuesday,True
48052,4870,Noodle House,North Indian,2025-08-13 05:47:04,60.0,958.0,0.0,Upi,0.0,Bangalore,Amit,Noodles,Rider unavailable,0.0,2025-08-13,5,Wednesday,False
43176,5764,Burger Hub,Italian,2025-08-17 12:54:04,60.0,1333.95,12.12,Cash,0.0,Pune,Deepak,Sushi Set,Restaurant busy,0.0,2025-08-17,12,Sunday,False
53449,7173,Noodle House,Fast Food,2025-02-26 13:56:04,83.0,958.0,0.0,Upi,0.0,Bangalore,Deepak,Biryani,Rider unavailable,0.0,2025-02-26,13,Wednesday,False
77523,2255,Burger Hub,Italian,2025-07-10 04:47:04,60.0,1355.25,0.0,Wallet,5.0,Hyderabad,Amit,South Thali,Customer Cancelled,463.48,2025-07-10,4,Thursday,True
49482,6856,Noodle House,North Indian,2025-05-28 21:53:04,60.0,912.16,0.0,Card,1.8,Kolkata,Rohan,Sushi Set,Restaurant busy,0.0,2025-05-28,21,Wednesday,True
72370,7751,Tandoori Nights,Mexican,2025-10-18 13:27:04,60.0,153.23,0.0,Cash,0.0,Pune,Sana,"Burger, Fries",Customer Cancelled,0.0,2025-10-18,13,Saturday,False
50439,8876,Noodle House,North Indian,2024-12-11 22:13:04,60.0,958.0,0.0,Card,5.0,Delhi,Deepak,South Thali,No cancellation,0.0,2024-12-11,22,Wednesday,True
36142,3088,Spice Villa,South Indian,2025-06-07 19:30:04,60.0,958.0,0.0,Card,0.0,Mumbai,Harsh,Biryani,Customer Cancelled,409.68,2025-06-07,19,Saturday,False
20991,4636,Spice Villa,Italian,2024-11-30 01:10:04,60.0,958.0,9.14,Upi,5.0,Delhi,Sana,Noodles,No cancellation,0.0,2024-11-30,1,Saturday,True
77943,3434,Burger Hub,North Indian,2025-10-02 16:15:04,60.0,1571.49,27.41,Upi,5.0,Delhi,Rohan,"Pizza, Coke",No cancellation,0.0,2025-10-02,16,Thursday,True
66877,8735,Café Bliss,Japanese,2025-01-07 14:40:04,60.0,166.99,0.0,Cash,3.2,Kolkata,Sana,South Thali,No cancellation,0.0,2025-01-07,14,Tuesday,True
12117,4626,Burger Hub,Mexican,2025-07-12 21:58:04,60.0,958.0,0.0,Upi,2.5,Pune,Deepak,"Pizza, Coke",Rider unavailable,624.14,2025-07-12,21,Saturday,True
87811,4628,Café Bliss,North Indian,2025-05-16 14:07:04,60.0,958.0,5.44,Net Banking,4.1,Mumbai,Amit,Biryani,Restaurant busy,0.0,2025-05-16,14,Friday,True
17840,2529,Café Bliss,Italian,2024-12-19 02:45:04,21.0,831.3,0.0,Upi,1.9,Bangalore,Amit,"Pizza, Coke",Rider unavailable,0.0,2024-12-19,2,Thursday,True
23971,5818,Noodle House,Italian,2025-11-01 02:36:04,60.0,958.0,0.0,Net Banking,2.2,Bangalore,Amit,"Burger, Fries",Restaurant busy,100.22,2025-11-01,2,Saturday,True
36503,3479,Biryani Express,North Indian,2025-02-14 08:37:04,60.0,1656.84,0.0,Net Banking,3.1,Delhi,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-02-14,8,Friday,True
15702,1996,Burger Hub,North Indian,2025-01-15 05:22:04,60.0,958.0,0.0,Net Banking,2.5,Hyderabad,Sana,Biryani,Rider unavailable,0.0,2025-01-15,5,Wednesday,True
66762,4743,Tandoori Nights,Italian,2025-01-21 08:53:04,103.0,484.96,0.0,Upi,4.6,Delhi,Rohan,"Pizza, Coke",Customer Cancelled,0.0,2025-01-21,8,Tuesday,True
50779,7787,Veggie Point,Fast Food,2025-09-07 19:02:04,85.0,1011.4,22.87,Net Banking,4.1,Bangalore,Deepak,South Thali,No cancellation,0.0,2025-09-07,19,Sunday,True
69449,8083,Spice Villa,Fast Food,2025-10-02 07:43:04,60.0,958.0,0.0,Card,5.0,Bangalore,Kiran,Sushi Set,No cancellation,0.0,2025-10-02,7,Thursday,True
95633,1575,Spice Villa,Italian,2025-07-12 08:36:04,83.0,269.86,0.0,Cash,0.0,Delhi,Fatima,Biryani,No cancellation,0.0,2025-07-12,8,Saturday,False
86068,2778,Tandoori Nights,Italian,2025-03-29 22:42:04,60.0,958.0,0.0,Upi,3.6,Hyderabad,Rohan,"Burger, Fries",No cancellation,0.0,2025-03-29,22,Saturday,True
96846,3365,Kebab Street,Chinese,2025-08-23 00:29:04,27.0,958.0,0.0,Upi,5.0,Delhi,Rohan,Noodles,Rider unavailable,120.37,2025-08-23,0,Saturday,True
94171,3568,Tandoori Nights,Mexican,2025-09-14 05:55:04,60.0,958.0,9.59,Card,0.0,Hyderabad,Deepak,Noodles,Restaurant busy,0.0,2025-09-14,5,Sunday,False
83128,9185,Spice Villa,South Indian,2024-12-10 09:36:04,60.0,1603.25,0.0,Card,1.3,Hyderabad,Fatima,"Pizza, Coke",No cancellation,0.0,2024-12-10,9,Tuesday,True
78153,1082,Biryani Express,Italian,2025-08-03 13:09:04,15.0,1058.16,8.04,Card,0.0,Mumbai,Rohan,"Burger, Fries",No cancellation,0.0,2025-08-03,13,Sunday,False
56484,4596,Tandoori Nights,Fast Food,2025-06-13 11:07:04,110.0,958.0,0.0,Upi,2.4,Pune,Amit,South Thali,Rider unavailable,626.22,2025-06-13,11,Friday,True
71586,5100,Spice Villa,Italian,2025-04-10 09:21:04,98.0,958.0,0.0,Wallet,0.0,Delhi,Fatima,Sushi Set,Restaurant busy,0.0,2025-04-10,9,Thursday,False
24332,3323,Café Bliss,Mexican,2024-12-15 13:37:04,60.0,639.97,32.15,Cash,0.0,Mumbai,Deepak,"Burger, Fries",Rider unavailable,0.0,2024-12-15,13,Sunday,False
40464,4233,Spice Villa,South Indian,2024-12-30 14:44:04,60.0,1518.7,0.0,Upi,5.0,Hyderabad,Fatima,"Pizza, Coke",Rider unavailable,310.17,2024-12-30,14,Monday,True
30093,4440,Spice Villa,Chinese,2025-05-07 02:42:04,85.0,675.27,0.0,Wallet,5.0,Delhi,Sana,Biryani,Restaurant busy,632.69,2025-05-07,2,Wednesday,True
32364,1470,Kebab Street,North Indian,2025-05-25 19:26:04,60.0,958.0,0.0,Cash,0.0,Bangalore,Rohan,Sushi Set,Customer Cancelled,0.0,2025-05-25,19,Sunday,False
98584,2918,Veggie Point,Italian,2025-07-13 00:47:04,60.0,914.86,38.04,Cash,5.0,Pune,Deepak,Sushi Set,Restaurant busy,0.0,2025-07-13,0,Sunday,True
88527,5912,Café Bliss,Japanese,2024-12-09 10:34:04,60.0,1217.12,31.28,Wallet,5.0,Hyderabad,Deepak,Sushi Set,Customer Cancelled,52.17,2024-12-09,10,Monday,True
45752,4118,Sushi World,Mexican,2025-06-21 19:32:04,60.0,1309.73,1.75,Upi,1.2,Delhi,Amit,Biryani,Rider unavailable,0.0,2025-06-21,19,Saturday,True
56933,1633,Burger Hub,Italian,2025-03-06 22:36:04,60.0,958.0,33.3,Cash,1.3,Pune,Rohan,Biryani,Rider unavailable,223.8,2025-03-06,22,Thursday,True
59007,8752,Spice Villa,North Indian,2025-03-14 21:37:04,60.0,500.64,0.0,Cash,2.5,Kolkata,Rohan,"Pizza, Coke",Customer Cancelled,126.46,2025-03-14,21,Friday,True
74601,4442,Spice Villa,North Indian,2025-03-22 21:48:04,60.0,958.0,0.0,Cash,0.0,Bangalore,Deepak,South Thali,Customer Cancelled,0.0,2025-03-22,21,Saturday,False
45717,1100,Tandoori Nights,Japanese,2025-11-12 08:47:04,60.0,1576.26,3.04,Upi,0.0,Pune,Sana,Biryani,Rider unavailable,0.0,2025-11-12,8,Wednesday,False
78489,4584,Burger Hub,Italian,2025-01-09 12:42:04,112.0,721.43,0.0,Upi,0.0,Delhi,Kiran,Sushi Set,No cancellation,0.0,2025-01-09,12,Thursday,False
69298,6075,Kebab Street,Chinese,2025-04-23 08:17:04,60.0,958.0,22.65,Cash,0.0,Kolkata,Harsh,"Pizza, Coke",Restaurant busy,630.98,2025-04-23,8,Wednesday,False
32412,9795,Café Bliss,Chinese,2025-01-10 05:15:04,90.0,958.0,0.0,Card,2.1,Kolkata,Deepak,South Thali,Restaurant busy,0.0,2025-01-10,5,Friday,True
88725,3960,Spice Villa,Chinese,2025-05-01 07:22:04,86.0,958.0,0.0,Card,4.3,Pune,Kiran,Sushi Set,Restaurant busy,0.0,2025-05-01,7,Thursday,True
80727,7475,Burger Hub,South Indian,2025-01-24 02:30:04,60.0,600.97,36.05,Net Banking,0.0,Mumbai,Sana,"Burger, Fries",Restaurant busy,574.5,2025-01-24,2,Friday,False
71492,7864,Pizza Craft,Italian,2024-12-17 05:44:04,60.0,958.0,0.0,Upi,5.0,Hyderabad,Fatima,"Pizza, Coke",No cancellation,0.0,2024-12-17,5,Tuesday,True
56207,7551,Sushi World,North Indian,2025-01-11 12:08:04,62.0,1628.73,0.0,Card,1.2,Hyderabad,Rohan,South Thali,Restaurant busy,0.0,2025-01-11,12,Saturday,True
29193,3049,Pizza Craft,North Indian,2025-09-23 20:15:04,60.0,958.0,25.03,Upi,0.0,Pune,Kiran,South Thali,Restaurant busy,262.35,2025-09-23,20,Tuesday,False
56393,7511,Sushi World,Mexican,2025-06-04 05:03:04,60.0,958.0,0.0,Cash,1.4,Mumbai,Deepak,"Burger, Fries",Customer Cancelled,0.0,2025-06-04,5,Wednesday,True
14943,1561,Spice Villa,Japanese,2025-11-03 21:23:04,60.0,1198.26,28.37,Upi,0.0,Mumbai,Harsh,South Thali,Customer Cancelled,0.0,2025-11-03,21,Monday,False
65530,9578,Sushi World,Chinese,2025-04-28 02:53:04,60.0,958.0,1.09,Card,5.0,Bangalore,Amit,Noodles,Customer Cancelled,181.72,2025-04-28,2,Monday,True
